id	title	author	source	primaryCategory	tags	relativePath
76ed2a1475c129f8	جماليات الصبر في قصيدة: (أرى الصبر محموداً)، لابن الرومي: دراسةٌ تحليليةٌ في الدلالات والأساليب	د. نور بنت عويض الرفاعي	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)	references	دراسات لغوية	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)/28/1/3 جماليات الصبر في قصيدة$ (أرى الصبر ... الرومي$ دراسةٌ تحليليةٌ في الدلالات والأساليب.pdf
524c1ebcd5e795fa	حوارية النص الشعري في ديوان: (الخروج إلى الحمراء)، للمتوكل طه	د. فايزة بنت أحمد الحربي	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)	diwans	ديوان شعري | شعر وأدب	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)/28/7/2 حوارية النص الشعري في ديوان$ (الخروج إلى الحمراء)، للمتوكل طه.pdf
915b511ae5c07803	خاتمة: (القصيدة الديوان) في الشعر العربي المعاصر: دراسةٌ نقديةٌ	د. وليد بن خالد الحازمي	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)	references	شعر وأدب	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)/32/3/2 خاتمة$ (القصيدة الديوان) في الشعر العربي المعاصر$ دراسةٌ نقديةٌ.pdf
84a5c271e8a4b749	خلاصة علم البيان عند/ ابن الأثير	د. بدر بن طاهر العنزي	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)	references	دراسات لغوية	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)/30/6/11 خلاصة علم البيان عند& ابن الأثير.pdf
6aafcf04a2653608	دراسات النقد الأدبي في مجلات/ الجامعة الإسلامية: اتجاهاتها، ومناهجها	أ. د. عبد الرحمن بن دخيل ربه المطرفي	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)	references	دراسات لغوية	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)/31/5/5 دراسات النقد الأدبي في مجلات& الجامعة الإسلامية$ اتجاهاتها، ومناهجها.pdf
6ac61f66cd805bad	ديوان: (ظلالٌ ولا أغصان)، للشاعر السعودي/ عبد العزيز الرفاعي: دراسةٌ أسلوبيةٌ	د. نورة بنت حميد الكبكبي	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)	diwans	ديوان شعري | شعر وأدب	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)/32/4/15 ديوان$ (ظلالٌ ولا أغصان)، للشاعر السعودي& عبد العزيز الرفاعي$ دراسةٌ أسلوبيةٌ.pdf
f6851edad2e794fe	رمزية: (الذئب) في السرد النسائي (قصة: (ليلى والذئب) أنموذجاً)	د. أمل بنت محيسن القثامي	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)	references	دراسات لغوية	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)/29/3/8 رمزية$ (الذئب) في السرد النسائي (قصة$ (ليلى والذئب) أنموذجاً).pdf
653f91995686d109	رمزية: (الوادي الكبير) في الشعر الأندلسي والإسباني: دراسةٌ مقارنةٌ في نماذج مختارةٍ	أ. د. صالح بن عيظة الزهراني	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)	references	شعر وأدب	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)/29/3/11 رمزية$ (الوادي الكبير) في الشعر الأندلسي والإسباني$ دراسةٌ مقارنةٌ في نماذج مختارةٍ.pdf
79be34062a6c5740	زمانية الرؤيا الأسطورية في الشعر من خلال نص: (خريفٌ جديدٌ لأمرأة النار)، لمحمود درويش	د. علي بن قاسم الكلباني	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)	references	شعر وأدب	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)/30/1/5 زمانية الرؤيا الأسطورية في الشعر من ... (خريفٌ جديدٌ لأمرأة النار)، لمحمود درويش.pdf
12899822d2976135	سيمياء الجسد في ديوان: (أول الجسد آخر البحر)، لأدونيس: الانفتاح الدلالي والتشاكل السيميائي	د. منى بنت محمد الغامدي	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)	diwans	ديوان شعري | شعر وأدب	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)/27/3/6 سيمياء الجسد في ديوان$ (أول الجسد ... البحر)، لأدونيس$ الانفتاح الدلالي والتشاكل السيميائي.pdf
96da36991c32e95a	سيميائية الغياب في ديوان: (ما تلاه علي الغياب): دراسةٌ في ضوء سيميائية الأهواء	أ. د. الريم بنت مفوز الفواز	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)	diwans	ديوان شعري | شعر وأدب	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)/27/4/7 سيميائية الغياب في ديوان$ (ما تلاه ... الغياب)$ دراسةٌ في ضوء سيميائية الأهواء.pdf
fd6e399cbd09c39f	شعرية التفاصيل الصغيرة في قصيدة النثر العربية	أ. د. عبد الناصر بن عبد الحميد هلال، د. نعمان بن محمد كدوه	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)	references	دراسات لغوية	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)/30/6/13 شعرية التفاصيل الصغيرة في قصيدة النثر العربية.pdf
500770c7fa4bf326	شعرية مستويات الحجاج في دحض الإرهاب (قصيدة: (أكعبتي) نموذجاً)	أ. د. تيسير بنت عباس الشريف	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)	references	دراسات لغوية	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)/28/11/11 شعرية مستويات الحجاج في دحض الإرهاب (قصيدة$ (أكعبتي) نموذجاً).pdf
6f70e126dd6b7a2c	صعوبات النحو العربي لدى الناطقين بلغاتٍ أخرى وطرق علاجها	د. سلوى بنت إدريس بابكر	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)	references	نحو	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)/31/6/2 صعوبات النحو العربي لدى الناطقين بلغاتٍ أخرى وطرق علاجها.pdf
f56cb8be930e3a4f	عزلة المثقف وانشطار السرد (رواية: (دفاتر الوراق)، لجلال برجس أنموذجاً)	د. أسماء بنت مقبل الأحمدي	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)	references	دراسات لغوية	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)/30/7/17 عزلة المثقف وانشطار السرد (رواية$ (دفاتر الوراق)، لجلال برجس أنموذجاً).pdf
ad25890346ea162b	فوائت المعاجم من كتاب: (الجيم)، لأبي عمروٍ الشيباني (باب: (الجيم) أنموذجاً)	أ. د. حمد بن طالع العلوي	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)	dictionaries	معجم لغوي	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)/31/4/1 فوائت المعاجم من كتاب$ (الجيم)، لأبي عمروٍ الشيباني (باب$ (الجيم) أنموذجاً).pdf
60e960e95e2fa04f	قصيدة المديح الإحيائية: البيعة والخلافة	د. عبد المعين بن حسن بالفاس	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)	references	دراسات لغوية	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)/27/4/6 قصيدة المديح الإحيائية$ البيعة والخلافة.pdf
07aca447ed98598e	مفاهيم التدريب وأساليبه في تعليم اللغة العربية	أ. د. نوح بن يحيى الشهري	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)	references	دراسات لغوية	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)/27/5/6 مفاهيم التدريب وأساليبه في تعليم اللغة العربية.pdf
2e47379857de1d7c	ملامح الهوية الوطنية في الشعر السعودي (ديوان: (وطني عشقتك)، للشاعر/ مسلم فريج العطوي نموذجاً): دراسةٌ أسلوبيةٌ	د. ياسر بن أحمد حامد	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)	diwans	ديوان شعري | شعر وأدب	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)/28/15/9 ملامح الهوية الوطنية في الشعر السعودي ... مسلم فريج العطوي نموذجاً)$ دراسةٌ أسلوبيةٌ.pdf
45ac6f7685280eb8	موضوعات علم المعاني في سورة: (القلم): دراسةٌ بلاغيةٌ	د. سارة بنت نجر العتيبي	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)	references	دراسات لغوية	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)/27/1/6 موضوعات علم المعاني في سورة$ (القلم)$ دراسةٌ بلاغيةٌ.pdf
d08448f858799ace	هيمنة الأنا في ديوان: (خائنة الشبه)، للشاعر السعودي/ حسن الصلهبي: قراءةٌ نسقيةٌ ثقافيةٌ	د. سامية بنت عبد الله العمري	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)	diwans	ديوان شعري | شعر وأدب	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)/32/1/8 هيمنة الأنا في ديوان$ (خائنة الشبه)، ... السعودي& حسن الصلهبي$ قراءةٌ نسقيةٌ ثقافيةٌ.pdf
26251c63a17bd26a	وصف الأطلال في الشعر العباسي (قصيدة: (سلام عليكم) أنموذجاً): دراسةٌ نقديةٌ	د. حمدة بنت مشارك الرويلي	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)	references	شعر وأدب	مجلة جامعة الملك عبد العزيز - الآداب والعلوم الإنسانية (السعودية)/28/8/7 وصف الأطلال في الشعر العباسي (قصيدة$ (سلام عليكم) أنموذجاً)$ دراسةٌ نقديةٌ.pdf
d2431494209232b8	الفروق اللغوية بين ألفاظ الأخذ في القرآن الكريم	د. محمد أديب محمد شكور	مجلة جامعة أم القرى لعلوم الشريعة والدراسات الإسلامية (السعودية)	references	دراسات لغوية	مجلة جامعة أم القرى لعلوم الشريعة والدراسات الإسلامية (السعودية)/50/1/3 الفروق اللغوية بين ألفاظ الأخذ في القرآن الكريم.pdf
754f775b343fc08c	(إنما) وأحكامها اللغوية ودلالاتها البيانية في القرآن الكريم	د. أحمد عطا محمد عمر	مجلة جامعة أم القرى لعلوم الشريعة والدراسات الإسلامية (السعودية)	references	دراسات لغوية	مجلة جامعة أم القرى لعلوم الشريعة والدراسات الإسلامية (السعودية)/86/2 (إنما) وأحكامها اللغوية ودلالاتها البيانية في القرآن الكريم.pdf
d59be7722809580c	مصطلح الإيثار في القرآن الكريم من خلال منهج الدراسة المصطلحية: بين الدراسة المعجمية والدراسة النصية	عادل عادل الوادي، أ. د. محمد بن أحمد الينبعي	مجلة جامعة أم القرى لعلوم الشريعة والدراسات الإسلامية (السعودية)	dictionaries	معجم لغوي	مجلة جامعة أم القرى لعلوم الشريعة والدراسات الإسلامية (السعودية)/89/10 مصطلح الإيثار في القرآن الكريم من ... المصطلحية$ بين الدراسة المعجمية والدراسة النصية.pdf
19d5caa4fc79e83e	الأثر الإقناعي للأساليب البلاغية في آيات الحث على تدبر القرآن	د. بخيت بن حمود الجهني	مجلة جامعة بيشة للعلوم الإنسانية (السعودية)	references	دراسات لغوية	مجلة جامعة بيشة للعلوم الإنسانية (السعودية)/الأعداد/4/10 الأثر الإقناعي للأساليب البلاغية في آيات الحث على تدبر القرآن.pdf
83c375e7c73099af	الاحتجاج بعدم السماع: دراسةٌ في النحو الكوفي	د. عبد الرحمن بن محمد الدخيل	مجلة جامعة بيشة للعلوم الإنسانية (السعودية)	references	نحو	مجلة جامعة بيشة للعلوم الإنسانية (السعودية)/الأعداد/1/3 الاحتجاج بعدم السماع$ دراسةٌ في النحو الكوفي.pdf
702f83b128964dcd	الإشاريات التداولية في شرح الأمثال العربية (كتاب: (جمهرة الأمثال)، لأبي هلالٍ العسكري أنموذجاً)	د. علي بن محسن مشعوف	مجلة جامعة بيشة للعلوم الإنسانية (السعودية)	references	دراسات لغوية	مجلة جامعة بيشة للعلوم الإنسانية (السعودية)/الأعداد/5/1 الإشاريات التداولية في شرح الأمثال العربية ... (جمهرة الأمثال)، لأبي هلالٍ العسكري أنموذجاً).pdf
0d5c80dbc47b5e3f	البلاغة وسؤال المنهج عند/ الخطابي	أ. د. صالح بن سعيد الزهراني	مجلة جامعة بيشة للعلوم الإنسانية (السعودية)	references	دراسات لغوية	مجلة جامعة بيشة للعلوم الإنسانية (السعودية)/الأعداد/2/2 البلاغة وسؤال المنهج عند& الخطابي.pdf
70a4036b15cd0669	التناص القرآني في شعر/ النعمان بن بشيرٍ الأنصاري	د. عامر بن سمار الرشيدي	مجلة جامعة بيشة للعلوم الإنسانية (السعودية)	references	دراسات لغوية	مجلة جامعة بيشة للعلوم الإنسانية (السعودية)/الأعداد/3/8 التناص القرآني في شعر& النعمان بن بشيرٍ الأنصاري.pdf
b4e4399d9392a653	التوظيف الفني للصورة في شعر/ محمدٍ العلي (قصيدة: (يا سوف) أنموذجاً)	د. حنان بنت غالب المطيري	مجلة جامعة بيشة للعلوم الإنسانية (السعودية)	references	دراسات لغوية	مجلة جامعة بيشة للعلوم الإنسانية (السعودية)/الأعداد/4/9 التوظيف الفني للصورة في شعر& محمدٍ العلي (قصيدة$ (يا سوف) أنموذجاً).pdf
a08cbbf87ee87672	الثنائيات الضدية في ديوان: (قارات الأوبئة)، للشاعر/ فوزي كريم	د. نايف بن فهد الرشيدي	مجلة جامعة بيشة للعلوم الإنسانية (السعودية)	diwans	ديوان شعري | شعر وأدب	مجلة جامعة بيشة للعلوم الإنسانية (السعودية)/الأعداد/1/11 الثنائيات الضدية في ديوان$ (قارات الأوبئة)، للشاعر& فوزي كريم.pdf
8b9cc2485f60d21b	الذات في ديوان: (لم يعد أزرقاُ)، لمحمد عبد الباري: دراسةٌ موضوعاتيةٌ	د. عبد العزيز بن عياد المطيري	مجلة جامعة بيشة للعلوم الإنسانية (السعودية)	diwans	ديوان شعري | شعر وأدب	مجلة جامعة بيشة للعلوم الإنسانية (السعودية)/الأعداد/4/22 الذات في ديوان$ (لم يعد أزرقاُ)، لمحمد عبد الباري$ دراسةٌ موضوعاتيةٌ.pdf
2f5aa89e7c5ee69c	الطبيعة الصامتة في ديوان: (نوارس بلون البحر)	د. زهير بن حسن العمري	مجلة جامعة بيشة للعلوم الإنسانية (السعودية)	diwans	ديوان شعري | شعر وأدب	مجلة جامعة بيشة للعلوم الإنسانية (السعودية)/الأعداد/1/5 الطبيعة الصامتة في ديوان$ (نوارس بلون البحر).pdf
0376c5b1d7b45c5f	الظواهر التركيبية ودلالتها الأسلوبية في شعر/ إبراهيم خليل العلاف	أ. د. محمد بن يحيى آل عجيم	مجلة جامعة بيشة للعلوم الإنسانية (السعودية)	references	دراسات لغوية	مجلة جامعة بيشة للعلوم الإنسانية (السعودية)/الأعداد/3/17 الظواهر التركيبية ودلالتها الأسلوبية في شعر& إبراهيم خليل العلاف.pdf
5bf678e3d056967f	النص الموازي في ديوان: (الآهل بالفقد)، لياسين البكالي: قراءةٌ سيميائيةٌ	د. عمر بن عيضة الحارثي	مجلة جامعة بيشة للعلوم الإنسانية (السعودية)	diwans	ديوان شعري | شعر وأدب	مجلة جامعة بيشة للعلوم الإنسانية (السعودية)/الأعداد/3/19 النص الموازي في ديوان$ (الآهل بالفقد)، لياسين البكالي$ قراءةٌ سيميائيةٌ.pdf
8a1bd969a3895971	آليات السرد في رواية: (أهل الشمس)، لنجوى العمري	د. ثناء بنت حسين الظفيري	مجلة جامعة بيشة للعلوم الإنسانية (السعودية)	references	دراسات لغوية	مجلة جامعة بيشة للعلوم الإنسانية (السعودية)/المجلدات/5/1/8 آليات السرد في رواية$ (أهل الشمس)، لنجوى العمري.pdf
fe2889105be83162	بلاغة الحجاج (قصيدة: (أم أحمد)، لصالحٍ الزهراني أنموذجاً)	د. سامي بن صالح الغامدي	مجلة جامعة بيشة للعلوم الإنسانية (السعودية)	references	دراسات لغوية	مجلة جامعة بيشة للعلوم الإنسانية (السعودية)/الأعداد/4/19 بلاغة الحجاج (قصيدة$ (أم أحمد)، لصالحٍ الزهراني أنموذجاً).pdf
e7dbfd0c88005de6	تجليات الذات والآخر في ديوان: (لرياح الأخيلية)، لعبد العزيز العجلان	د. كريمة بنت دغيمان العنزي	مجلة جامعة بيشة للعلوم الإنسانية (السعودية)	diwans	ديوان شعري | شعر وأدب	مجلة جامعة بيشة للعلوم الإنسانية (السعودية)/الأعداد/3/16 تجليات الذات والآخر في ديوان$ (لرياح الأخيلية)، لعبد العزيز العجلان.pdf
806c78a8f29df448	تمثلات الكولاج في الرواية السعودية المعاصرة: مقاربةٌ محايثةٌ في البنية والدلالة	د. منصور بن محمد البلوي	مجلة جامعة بيشة للعلوم الإنسانية (السعودية)	references	دراسات لغوية	مجلة جامعة بيشة للعلوم الإنسانية (السعودية)/الأعداد/1/10 تمثلات الكولاج في الرواية السعودية المعاصرة$ مقاربةٌ محايثةٌ في البنية والدلالة.pdf
703ccebd57be1d17	جماليات النص الموازي في الرواية السعودية المنسوبة (روايات/ أثير عبد الله النشمي أنموذجاً)	د. نهى بنت فؤاد السيد	مجلة جامعة بيشة للعلوم الإنسانية (السعودية)	references	دراسات لغوية	مجلة جامعة بيشة للعلوم الإنسانية (السعودية)/الأعداد/2/13 جماليات النص الموازي في الرواية السعودية ... (روايات& أثير عبد الله النشمي أنموذجاً).pdf
97755dd0fc93e1dc	دور الصورة الاستعارية والفراغ النصي في بناء المعاني الوطنية في قصيدة: (وطنٌ لا ينطفئ)، لعيسى جرابا: دراسةٌ تحليليةٌ	د. محسنة بنت عبد الله الحارثي	مجلة جامعة بيشة للعلوم الإنسانية (السعودية)	references	دراسات لغوية	مجلة جامعة بيشة للعلوم الإنسانية (السعودية)/المجلدات/4/2/6 دور الصورة الاستعارية والفراغ النصي في ... لا ينطفئ)، لعيسى جرابا$ دراسةٌ تحليليةٌ.pdf
e9cdf484fcc2c43f	ضعف تأليف الجملة بين النحو والبلاغة	د. عبد الرحمن بن أحمد المقري	مجلة جامعة بيشة للعلوم الإنسانية (السعودية)	references	نحو	مجلة جامعة بيشة للعلوم الإنسانية (السعودية)/الأعداد/2/4 ضعف تأليف الجملة بين النحو والبلاغة.pdf
0bfe7da0e427d7d7	قصيدة/ عروة بن الورد: (أقلي علي اللوم): مقاربةٌ أسلوبيةٌ	أ. د. فواز بن زايد الشمري	مجلة جامعة بيشة للعلوم الإنسانية (السعودية)	references	دراسات لغوية	مجلة جامعة بيشة للعلوم الإنسانية (السعودية)/الأعداد/2/9 قصيدة& عروة بن الورد$ (أقلي علي اللوم)$ مقاربةٌ أسلوبيةٌ.pdf
a810cb54ae5959ae	مصر في شعر غير المصريين (ديوان: (مصر في عيون الشعراء) أنموذجاً): دراسةٌ وصفيةٌ نقديةٌ	أ. د. فلاح بن مرشد العتيبي	مجلة جامعة بيشة للعلوم الإنسانية (السعودية)	diwans	ديوان شعري | شعر وأدب	مجلة جامعة بيشة للعلوم الإنسانية (السعودية)/الأعداد/2/3 مصر في شعر غير المصريين (ديوان$ ... عيون الشعراء) أنموذجاً)$ دراسةٌ وصفيةٌ نقديةٌ.pdf
c0e698d82d201549	وضع/ ابن مالكٍ لشواهد النحو: قراءةٌ في حجج المثبتين والنافين	د. موسى بن ناصر الموسى	مجلة جامعة بيشة للعلوم الإنسانية (السعودية)	references	نحو	مجلة جامعة بيشة للعلوم الإنسانية (السعودية)/المجلدات/5/1/3 وضع& ابن مالكٍ لشواهد النحو$ قراءةٌ في حجج المثبتين والنافين.pdf
22a90068468b3b35	اتحاد بنية الأدوات واختلاف وظائفها في النحو العربي ((ما) و(لا) نموذجاً)	د. بدر بن عبد العزيز المرشدي	مجلة جامعة تبوك للعلوم الإنسانية والاجتماعية (السعودية)	references	نحو	مجلة جامعة تبوك للعلوم الإنسانية والاجتماعية (السعودية)/المجلدات/4/4/1/6 اتحاد بنية الأدوات واختلاف وظائفها في النحو العربي ((ما) و(لا) نموذجاً).pdf
3d90d4974cd29fe1	الإبل في الشواهد والأمثلة النحوية: دراسةٌ في التركيب والبنية	د. خلود بنت عبد الله النازل	مجلة جامعة تبوك للعلوم الإنسانية والاجتماعية (السعودية)	references	دراسات لغوية	مجلة جامعة تبوك للعلوم الإنسانية والاجتماعية (السعودية)/المجلدات/5/3/6 الإبل في الشواهد والأمثلة النحوية$ دراسةٌ في التركيب والبنية.pdf
8cff14f1c2a9beb2	الآليات التداولية في خطاب الملك/ سلمان بن عبد العزيز آل سعودٍ: تحليلٌ تداوليٌ لخطاب مجلس الشورى (السنة الثالثة-الدورة الثامنة)	أ. د. حجاب بن محمد القحطاني	مجلة جامعة تبوك للعلوم الإنسانية والاجتماعية (السعودية)	references	دراسات لغوية	مجلة جامعة تبوك للعلوم الإنسانية والاجتماعية (السعودية)/المجلدات/5/4/3 الآليات التداولية في خطاب الملك& سلمان ... لخطاب مجلس الشورى (السنة الثالثة-الدورة الثامنة).pdf
85623057106a6627	التأثير الحضاري في الشعر السعودي (شعر/ أحمد اللهيب أنموذجاً)	د. عبد العزيز بن حمود البلوي	مجلة جامعة تبوك للعلوم الإنسانية والاجتماعية (السعودية)	references	شعر وأدب	مجلة جامعة تبوك للعلوم الإنسانية والاجتماعية (السعودية)/المجلدات/5/2/13 التأثير الحضاري في الشعر السعودي (شعر& أحمد اللهيب أنموذجاً).pdf
11f95c21f0f1e5c5	التمثيل بالمحسوسات في القاعدة النحوية: أهميته، وأثره	د. مضيان بن عواد الرشيدي	مجلة جامعة تبوك للعلوم الإنسانية والاجتماعية (السعودية)	references	دراسات لغوية	مجلة جامعة تبوك للعلوم الإنسانية والاجتماعية (السعودية)/المجلدات/4/2/2/33 التمثيل بالمحسوسات في القاعدة النحوية$ أهميته، وأثره.pdf
9e99f5f3a27c7f4d	التوجيهات النحوية للقراءات القرآنية في سورة: (الزخرف) وأثرها في المعنى	د. عائشة بنت قاسم شماخي	مجلة جامعة تبوك للعلوم الإنسانية والاجتماعية (السعودية)	references	دراسات لغوية	مجلة جامعة تبوك للعلوم الإنسانية والاجتماعية (السعودية)/المجلدات/5/2/11 التوجيهات النحوية للقراءات القرآنية في سورة$ (الزخرف) وأثرها في المعنى.pdf
d32ac052b852ad81	الحجاج المضمر في نماذج من النقد العربي القديم (من الجاهلية إلى القرن 3هـ): دراسةٌ بلاغيةٌ في ضوء علم البيان	أ. د. النوراني عبد الكريم كبور	مجلة جامعة تبوك للعلوم الإنسانية والاجتماعية (السعودية)	references	دراسات لغوية	مجلة جامعة تبوك للعلوم الإنسانية والاجتماعية (السعودية)/المجلدات/4/3/2/32 الحجاج المضمر في نماذج من النقد ... دراسةٌ بلاغيةٌ في ضوء علم البيان.pdf
462edbca76e32e19	الحوار الشعري في قصيدة الحب (ديوان/ عمر بن أبي ربيعة أنموذجاً)	د. مذكر بن ناصر القحطاني	مجلة جامعة تبوك للعلوم الإنسانية والاجتماعية (السعودية)	diwans	ديوان شعري | شعر وأدب	مجلة جامعة تبوك للعلوم الإنسانية والاجتماعية (السعودية)/المجلدات/5/1/11 الحوار الشعري في قصيدة الحب (ديوان& عمر بن أبي ربيعة أنموذجاً).pdf
4a2126352c72ee2c	الرفض والتمرد في ديوان: (ريق الغيمات)	أ. د. مجدي بن عيد الأحمدي	مجلة جامعة تبوك للعلوم الإنسانية والاجتماعية (السعودية)	diwans	ديوان شعري | شعر وأدب	مجلة جامعة تبوك للعلوم الإنسانية والاجتماعية (السعودية)/الأعداد/3/4 الرفض والتمرد في ديوان$ (ريق الغيمات).pdf
f6d04c59820d2439	السرد الأدبي وأثره في تعليم العربية للناطقين بغيرها (القصة القصيرة نموذجاً)	د. بدر بن ندا العتيبي	مجلة جامعة تبوك للعلوم الإنسانية والاجتماعية (السعودية)	references	دراسات لغوية	مجلة جامعة تبوك للعلوم الإنسانية والاجتماعية (السعودية)/الأعداد/5/4 السرد الأدبي وأثره في تعليم العربية للناطقين بغيرها (القصة القصيرة نموذجاً).pdf
b611a90129e23f19	السيميائيات اللغوية: بحثٌ في المرجعية اللسانية المؤسسة والأنساق السيميائية الحافة	أ. د. نورة بنت صبيان الجهني	مجلة جامعة تبوك للعلوم الإنسانية والاجتماعية (السعودية)	references	دراسات لغوية	مجلة جامعة تبوك للعلوم الإنسانية والاجتماعية (السعودية)/الأعداد/9/10 السيميائيات اللغوية$ بحثٌ في المرجعية اللسانية المؤسسة والأنساق السيميائية الحافة.pdf
4af77b2f41ad307f	الصورة الناقدة لليهودي في الرواية العربية (آخر اليهود واليهودي الأخير نموذجان)	د. أحمد بن صالح الغامدي	مجلة جامعة تبوك للعلوم الإنسانية والاجتماعية (السعودية)	references	دراسات لغوية	مجلة جامعة تبوك للعلوم الإنسانية والاجتماعية (السعودية)/المجلدات/4/2/2/1 الصورة الناقدة لليهودي في الرواية العربية (آخر اليهود واليهودي الأخير نموذجان).pdf
1cdb670d346a5d29	العبور السياسي ورموزه في قصيدة: (خطوة إلى الاتحاد العربي)، لمحمد حسن عواد	أ. د. مصطفى محمد تقي الله بن مايابا	مجلة جامعة تبوك للعلوم الإنسانية والاجتماعية (السعودية)	references	دراسات لغوية	مجلة جامعة تبوك للعلوم الإنسانية والاجتماعية (السعودية)/الأعداد/10/9 العبور السياسي ورموزه في قصيدة$ (خطوة إلى الاتحاد العربي)، لمحمد حسن عواد.pdf
7419aa115a4e874e	العروض والقافية عند/ التدميري في: (شرح غريب الفصيح)	د. عبد الله بن صالح الهمامي	مجلة جامعة تبوك للعلوم الإنسانية والاجتماعية (السعودية)	references	دراسات لغوية	مجلة جامعة تبوك للعلوم الإنسانية والاجتماعية (السعودية)/المجلدات/4/2/2/21 العروض والقافية عند& التدميري في$ (شرح غريب الفصيح).pdf
73cc947ba0bbe81b	القيود الاقتصادية الأدنوية: نماذج في ضوء اللغة العربية	د. سويلم بن فريج العطوي	مجلة جامعة تبوك للعلوم الإنسانية والاجتماعية (السعودية)	references	دراسات لغوية	مجلة جامعة تبوك للعلوم الإنسانية والاجتماعية (السعودية)/المجلدات/2/4/8 القيود الاقتصادية الأدنوية$ نماذج  في ضوء اللغة العربية.pdf
e65f49d8d6b39a22	المكان في شعر/ محمد جبر الحربي (ديوان: (خديجة) أنموذجاً)	د. نايف بن فهد الرشيدي	مجلة جامعة تبوك للعلوم الإنسانية والاجتماعية (السعودية)	diwans	ديوان شعري | شعر وأدب	مجلة جامعة تبوك للعلوم الإنسانية والاجتماعية (السعودية)/المجلدات/2/1/10 المكان في شعر& محمد جبر الحربي (ديوان$ (خديجة) أنموذجاً).pdf
447392b7527aa1e8	النقائض الشعرية في حرب: (البسوس): دراسةٌ تحليليةٌ لنظرية الأفعال الكلامية	د. رشا بنت عبد الرؤوف الحبيشي، أ. د. سعيد بن محمد آل يزيد، أشراف مسعود القحطاني	مجلة جامعة تبوك للعلوم الإنسانية والاجتماعية (السعودية)	references	شعر وأدب	مجلة جامعة تبوك للعلوم الإنسانية والاجتماعية (السعودية)/المجلدات/4/3/1/5 النقائض الشعرية في حرب$ (البسوس)$ دراسةٌ تحليليةٌ لنظرية الأفعال الكلامية.pdf
